,,,,,,,,,,55/18,55/19,55/20,55/21,56/18,56/19,56/20,56/21,57/18,57/19,57/20,57/21,58/18,58/19,58/20,58/21,59/18,59/19,59/20,59/21,60/18,60/19,60/20,60/21
59,18,2757,11205, 컴퓨터과학적인식과문제해결,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11232, 컴퓨터적사고와이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11232, 컴퓨터적사고와이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11234, 컴퓨터적사고와조형적활용,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11234, 컴퓨터적사고와조형적활용,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11211, 컴퓨팅적사고와프로그래밍,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11211, 컴퓨팅적사고와프로그래밍,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11215, 통합적분쟁이해와조정,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11215, 통합적분쟁이해와조정,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11260, 기업가정신과기술혁신,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11357,데이터컨버저스와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11357,데이터컨버저스와법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11373,데이터컴퓨팅,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11373,데이터컴퓨팅,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11356,리눅스와시스템적사고,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11356,리눅스와시스템적사고,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11365,빅데이터와젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11365,빅데이터와젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11367,사회문제해결을위한R프로그래밍기초,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11367,사회문제해결을위한R프로그래밍기초,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11368,정보와인공지능의수리적이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11368,정보와인공지능의수리적이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11374,컴퓨터보안과윈도우포렌식,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11374,컴퓨터보안과윈도우포렌식,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11362,컴퓨터속의우주,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11362,컴퓨터속의우주,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11369,컴퓨터식문제해결기법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11369,컴퓨터식문제해결기법,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11364,푸드테크시대의음식과디자인,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,18,2757,11364,푸드테크시대의음식과디자인,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2760,10023, 기독교와세계,1,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2760,10023, 기독교와세계,1,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11256, 공존과협력의유토피아,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11256, 공존과협력의유토피아,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11254, 관계의미학:사랑과윤리,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11254, 관계의미학:사랑과윤리,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11095, 나눔리더십,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11095, 나눔리더십,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11253, 나눔의인간학,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11253, 나눔의인간학,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11252, 청춘의자기이해,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11252, 청춘의자기이해,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11255, 호모엠파티쿠스:소통·공감·신뢰,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2761,11255, 호모엠파티쿠스:소통·공감·신뢰,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2762,10021, 우리말과글쓰기,1,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2762,10021, 우리말과글쓰기,1,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2763,11094, 고전읽기와글쓰기,2,1,3,2,10021,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2763,11094, 고전읽기와글쓰기,2,2,3,2,10021,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2764,10098, 대학영어,1,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2764,10098, 대학영어,1,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2764,10099, 고급영어,1,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2764,10099, 고급영어,1,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11036, 중국어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11037, 중국어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11073, 프랑스어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11074, 프랑스어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11033, 독일어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11034, 독일어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11091, 일본어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11092, 일본어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11066, 스페인어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11067, 스페인어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11064, 러시아어Ⅰ,1,1,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2765,11065, 러시아어Ⅱ,1,2,3,2,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11053, 21세기사회와문학의대화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11053, 21세기사회와문학의대화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11183, The Story of Human Language,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11183, The Story of Human Language,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11165, Topics in Multiethnic American Literature,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11165, Topics in Multiethnic American Literature,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11112, 다매체시대의비교문학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11112, 다매체시대의비교문학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11108, 동아시아문학으로문화읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11108, 동아시아문학으로문화읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11038, 디지털미디어시대의동아시아문자,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11038, 디지털미디어시대의동아시아문자,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10950, 디지털스토리텔링의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10950, 디지털스토리텔링의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10041, 문학과삶,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10041, 문학과삶,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10654, 문학과영화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10654, 문학과영화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11148, 문학으로보는사랑의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11148, 문학으로보는사랑의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11184, 문학으로함께배우는매체/이야기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11184, 문학으로함께배우는매체/이야기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11146, 문화로읽는현대시의세계,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11146, 문화로읽는현대시의세계,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11147, 사이언스픽션의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11147, 사이언스픽션의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11297, 생태와문학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11297, 생태와문학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10768, 신화·상상력·문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10768, 신화·상상력·문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11109, 여행문학과세계인식,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11109, 여행문학과세계인식,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10882, 인간과언어,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10882, 인간과언어,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11258, 자연과문학,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11258, 자연과문학,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10543, 한국현대시와삶읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10543, 한국현대시와삶읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11134, 현대영어권문학의동향,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11134, 현대영어권문학의동향,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10896, 환상문학의세계,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,10896, 환상문학의세계,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11334, Critical and Creative Textual Studies,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11334, Critical and Creative Textual Studies,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11335, Technical Writing and Document Design in English,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2766,11335, Technical Writing and Document Design in English,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11107, 21세기의예술과인간,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11107, 21세기의예술과인간,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11164, Contemporary Photography,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11164, Contemporary Photography,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10018, 국악의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10018, 국악의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10033, 동양미술의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10033, 동양미술의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10778, 디지털매체와예술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10778, 디지털매체와예술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10576, 무용의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10576, 무용의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11153, 문화콘텐츠기획의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11153, 문화콘텐츠기획의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11328, 미술로치유하는마음,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11328, 미술로치유하는마음,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11083, 미학과미술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11083, 미학과미술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11135, 사물과예술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11135, 사물과예술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11329, 색채의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11329, 색채의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10072, 서양미술의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10072, 서양미술의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10073, 서양음악의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10073, 서양음악의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11084, 시각문화로서미술작품읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11084, 시각문화로서미술작품읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10090, 여성과예술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10090, 여성과예술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11113, 여성의몸과창조적움직임,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11113, 여성의몸과창조적움직임,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10097, 연극의이론과실제,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10097, 연극의이론과실제,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11110, 예술가와그의시대,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11110, 예술가와그의시대,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10100, 예술과사상,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10100, 예술과사상,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11055, 옛시와그림의만남,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11055, 옛시와그림의만남,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11075, 창조와상상의기술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11075, 창조와상상의기술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11035," 퍼포먼스인문학:제의,놀이,연극",null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11035," 퍼포먼스인문학:제의,놀이,연극",null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10892," 표현,예술,그리고시대정신",null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10892," 표현,예술,그리고시대정신",null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10152, 한국미술의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10152, 한국미술의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11333," 한국사와상상력,스토리텔링",null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11333," 한국사와상상력,스토리텔링",null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10883, 한국의문화공간과예술,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10883, 한국의문화공간과예술,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10165, 현대미술사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,10165, 현대미술사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11330, Reading American Popular Culture in the Digital Age,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11330, Reading American Popular Culture in the Digital Age,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11265, 음악과건강,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11265, 음악과건강,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11116, Introduction to World Music and Culture,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2767,11116, Introduction to World Music and Culture,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11190, The Art of Thinking,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11190, The Art of Thinking,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10545, 근대일본과동아시아,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10545, 근대일본과동아시아,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11046, 동서양의인간이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11046, 동서양의인간이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10034, 동양철학의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10034, 동양철학의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10769, 모던/포스트모던문화읽기,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10769, 모던/포스트모던문화읽기,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11056, 문화로읽는한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11056, 문화로읽는한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11185, 문화와예술을통해본르네상스역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11185, 문화와예술을통해본르네상스역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10772, 여성과사회정의,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10772, 여성과사회정의,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11054, 연어프로젝트:한국여성나의뿌리를찾아서 ,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10108, 인간과종교,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10108, 인간과종교,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11041, 인간과철학적사유,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11041, 인간과철학적사유,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11293, 인물로본중국의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11293, 인물로본중국의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10581, 인물로본한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10581, 인물로본한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11078, 젠더와역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11078, 젠더와역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10767, 종교와문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10767, 종교와문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11057, 주제로살펴보는서양근현대사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11057, 주제로살펴보는서양근현대사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10544, 중국의역사와문화,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10544, 중국의역사와문화,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11297, 질병치료와백신의역사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11297, 질병치료와백신의역사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11189, 철학의은유들,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11189, 철학의은유들,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11045, 패러다임전환과비판이론,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11045, 패러다임전환과비판이론,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10149, 한국근현대사 ,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,10149, 한국근현대사 ,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11058, 한국사의새로운이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11058, 한국사의새로운이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11186, Evolutionary Origin of Humans,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11186, Evolutionary Origin of Humans,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11295, 인공지능시대의과학과종교,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2768,11295, 인공지능시대의과학과종교,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11360,ICT융합복지와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11360,ICT융합복지와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10011, 가족건강과간호,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10011, 가족건강과간호,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10932, 건축으로읽는사회문화사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10932, 건축으로읽는사회문화사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10013, 경영과사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10013, 경영과사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11068, 글로벌사회변동과쟁점지역연구,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11068, 글로벌사회변동과쟁점지역연구,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10913, 글로벌시대의다문화사회,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10913, 글로벌시대의다문화사회,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10914, 글로벌시대의아시아여성,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10914, 글로벌시대의아시아여성,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10091, 노동과젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10091, 노동과젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11332, 도시공간문화로읽는한국사,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11332, 도시공간문화로읽는한국사,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10886, 동양고전의현대적이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10886, 동양고전의현대적이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11292, 모방과인간,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11292, 모방과인간,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11193, 법과젠더,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,11193, 법과젠더,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10549, 북한정치의이해,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10549, 북한정치의이해,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10548, 북한주민의문화와생활,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10548, 북한주민의문화와생활,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10929, 브레인스펙트럼,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10929, 브레인스펙트럼,null,2,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
59,19,2769,10573, 생명윤리와법,null,1,3,3,null,,,,,,,,,,,,,,,,,,,,,,,,
